date,close,open,high,low,var
2019-06-26,1410.85,1418.55,1420.56,1402.16,-0.01
2019-06-27,1411.17,1410.83,1412.13,1398.9,0
2019-06-28,1409.5,1411.17,1424.7,1405.82,0
2019-07-01,1385.63,1392.06,1397.08,1381.91,-0.02
2019-07-02,1431.32,1385.62,1436.2,1383.98,0.03
2019-07-03,1418.53,1431.41,1437.7,1412.26,-0.01
2019-07-04,1421.04,1418.54,1424.24,1410.37,0
2019-07-05,1399.07,1421.05,1421.44,1386.81,-0.02
2019-07-08,1394.44,1395.76,1407.66,1391.82,0
2019-07-09,1395.39,1394.4,1400.04,1386.26,0
2019-07-10,1422.11,1395.38,1422.59,1390.02,0.02
2019-07-11,1404.09,1422.06,1427.06,1401.19,-0.01
2019-07-12,1415.51,1404.09,1416.94,1403.24,0.01
2019-07-15,1415.56,1416.34,1418.3,1407.88,0
2019-07-16,1405.35,1415.55,1416.34,1401.24,-0.01
2019-07-17,1424.74,1405.3,1430.29,1400.24,0.01
2019-07-18,1443.05,1424.88,1453.01,1414.82,0.01
2019-07-19,1425.38,1443.05,1445.32,1420.35,-0.01
2019-07-22,1423.8,1425.15,1429.97,1422.37,0
2019-07-23,1417.15,1423.82,1430.17,1414.36,0
2019-07-24,1425.38,1417.24,1429.6,1416.64,0.01
2019-07-25,1415.17,1425.38,1433.82,1411.22,-0.01
2019-07-26,1418.52,1415.09,1424.86,1413.7,0
2019-07-29,1424.58,1420.23,1428.2,1415.09,0
2019-07-30,1430.88,1424.61,1433.19,1422.4,0
2019-07-31,1412.33,1430.88,1434.06,1410.46,-0.01
2019-08-01,1438.24,1412.32,1449.03,1400.66,0.02
2019-08-02,1440.99,1438.32,1448.01,1430.34,0
2019-08-05,1474.08,1439.64,1474.86,1438.83,0.02
2019-08-06,1476.9,1474.08,1477.41,1456.58,0
2019-08-07,1501.82,1476.91,1510.38,1475.01,0.02
2019-08-08,1504.27,1501.82,1509.56,1490.12,0
2019-08-09,1497.34,1504.28,1508.16,1494.93,0
2019-08-12,1512.2,1500.88,1519.47,1487.98,0.01
2019-08-13,1500.97,1512.18,1534.94,1486.27,-0.01
2019-08-14,1517.1,1500.76,1524.06,1494.32,0.01
2019-08-15,1526.68,1516.96,1527.21,1508.22,0.01
2019-08-16,1513.54,1526.66,1528.03,1503.81,-0.01
2019-08-19,1496.22,1509.57,1512.72,1493.12,-0.01
2019-08-20,1506.25,1496.22,1508.46,1494.45,0.01
2019-08-21,1502.55,1506.25,1507.53,1496.69,0
